doc_name,doc_source,doc_type,page_num,chunk_id,chunk_text,created_at
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,39,2,"e relationship, the type of relationship, and the frequency of interaction between the persons involved in the relationship.  For the purposes of this definition:  (i) Dating Violence includes, but is not limited to, sexual or physical abuse or the threat of such abuse.  (ii) Dating Violence does not include acts covered under the definition of domestic violence.  For the purposes of complying with the requirements of this section and section 668.41, any incident meeting this definition is considered a crime for the purposes of Clery Act reporting.    Stalking: The term “stalking” means:  1) Engaging in a course of conduct directed at a specific person that would cause a reasonable person to: (i) Fear for the person’s safety or the safety of others or  (ii) Suffer substantial emotional distress.  2) For the purposes of this definition: (i) Course of conduct means two or more acts, including, but not limited to, acts which the stalker directly, indirectly, or through third parties, by any action, method, device, or means follows, monitors, observes, surveils, threatens, or communicates to or about, a person, or interferes with a person’s property.  (ii) Substantial emotional distres",2026-02-22T23:29:19.230800
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,39,3,"ny action, method, device, or means follows, monitors, observes, surveils, threatens, or communicates to or about, a person, or interferes with a person’s property.  (ii) Substantial emotional distress means significant mental suffering or anguish that may, but does not necessarily, require medical or other professional treatment or counseling.  (iii) Reasonable person means a reasonable person under similar circumstances and with similar identities to the victim.  3) For the purposes of complying with the requirements of this section and section 668.41, any incident meeting this definition is considered a crime for the purposes of Clery Act reporting.",2026-02-22T23:29:19.230801
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,40,1,"40      
   B.  Education and Prevention Programs  The University engages in comprehensive, intentional, and integrated programming, initiatives, strategies, and campaigns intended to end dating violence, domestic violence, sexual assault and stalking that:  § Are culturally relevant, inclusive of diverse communities and identities, sustainable, responsive to community needs, and informed by research, or assessed for value, effectiveness, or outcome; and  § Consider environmental risk and protective factors as they occur on the individual, relationship, institutional, community and societal levels.    Educational programming consists of primary prevention and awareness programs for all incoming students and new employees and ongoing awareness and prevention campaigns for students and employees that:  a. Identifies domestic violence, dating violence, sexual assault and stalking as prohibited conduct;  b. Defines using definitions provided both by the Department of Education as well as state law what behavior constitutes domestic violence, dating violence, sexual assault, and stalking;  c. Defines what behavior and actions constitute consent to sexual activity in the State of Missour",2026-02-22T23:29:19.230805
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,40,2,"tate law what behavior constitutes domestic violence, dating violence, sexual assault, and stalking;  c. Defines what behavior and actions constitute consent to sexual activity in the State of Missouri and/or using the definition of consent found in the Student Code of Conduct if state law does not define consent;  d. Provides a description of safe and positive options for bystander intervention. Bystander intervention means safe and positive options that may be carried out by an individual or individuals to prevent harm or intervene when there is a risk of dating violence, domestic violence, sexual assault, or stalking. Bystander intervention includes recognizing situations of potential harm, understanding institutional structures and cultural conditions that facilitate violence, overcoming barriers to intervening, identifying safe and effective intervention options, and taking action to intervene;  e. Information on risk reduction. Risk reduction means options designed to decrease perpetration and bystander inaction and to increase empowerment for victims in order to promote safety and to help individuals and communities address conditions that facilitate violence.  f. Provides a",2026-02-22T23:29:19.230806
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,40,3,rpetration and bystander inaction and to increase empowerment for victims in order to promote safety and to help individuals and communities address conditions that facilitate violence.  f. Provides an overview of information contained in the Campus Crime and Fire Safety Report in compliance with the Clery Act.      UMKC is committed to fostering a safe and supportive working and learning environment conducive to the academic pursuit and healthy personal development of all campus community members. To achieve our,2026-02-22T23:29:19.230807
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,41,1,"41      
educational goals, UMKC has selected online interpersonal violence prevention training programs called U Got This! (undergraduate) and U Got This! 2 (graduate). U Got This! is an online video-based program that provides critical information about: • sexual harassment • domestic and dating violence • sexual assault • alcohol abuse • consent • bystander intervention • where to find more resources            Under the 2013 Reauthorization of the Violence Against Women Act, new students and new employees must be offered “primary prevention and awareness programs” that promote awareness of rape, acquaintance rape, domestic violence, dating violence, sexual assault, and stalking.  The University has developed an annual educational campaign consisting of presentations that include distribution of educational materials to new students; participating in and presenting information and materials during new employee orientation.     The University offered the following primary prevention and awareness programs for all incoming students in 2024:   Name of Program  Date Held  Location Held  Which Prohibited Behavior Covered?  Student Orientation June 2024 Campus Wide, Dining, Student or",2026-02-22T23:29:19.230812
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,41,2,"and awareness programs for all incoming students in 2024:   Name of Program  Date Held  Location Held  Which Prohibited Behavior Covered?  Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S*",2026-02-22T23:29:19.230813
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,42,1,"42      
Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation June 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation July 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation July 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation July 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation July 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation July 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation July 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation July 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S* Student Orientation July 2024 Campus Wide, Dining, Student orgs DoV, DaV, SA & S*     v DoV means Domestic Violence, DaV means Dating Violence, SA means Sexual Assault and S means Stalking    The University offered the following primary prevention and awareness programs for all new employ",2026-02-22T23:29:19.230815
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,42,2,"oV means Domestic Violence, DaV means Dating Violence, SA means Sexual Assault and S means Stalking    The University offered the following primary prevention and awareness programs for all new employees in 2024:  Name of Program Date Held Location Held Which Prohibited Behavior Covered? 
New Employee Orientation January Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation January Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation February Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation March Administrative Center and Zoom DoV, DaV, SA & S*",2026-02-22T23:29:19.230816
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,43,1,"43      
v DoV means Domestic Violence, DaV means Dating Violence, SA means Sexual Assault and S means Stalking   The University offered the following ongoing awareness and prevention programs for students in 2024:    Name of Program Date Held Location Held Which Prohibited Behavior Covered? Stalking Awareness Month January Campus-wide S* 
Denim Day April Campus-wide DoV, DaV, SA & S* Sexual Assault Awareness Month April Campus-wide DoV, DaV, SA & S* Domestic Violence Awareness Month October Campus-wide DoV, DaV * White Ribbon Campaign November Campus-wide DoV, DaV, SA * v DoV means Domestic Violence, DaV means Dating Violence, SA means Sexual Assault and S means Stalking  
New Employee Orientation April Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation May Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation June Administrative Center and Zoom DoV, DaV, SA & S* New Employee Orientation July Administrative Center and Zoom DoV, DaV, SA & S* New Employee Orientation August Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation September Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation October",2026-02-22T23:29:19.230819
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,43,2," New Employee Orientation August Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation September Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation October Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation November Administrative Center and Zoom DoV, DaV, SA & S* 
New Employee Orientation December Administrative Center and Zoom DoV, DaV, SA & S*",2026-02-22T23:29:19.230820
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,44,1,44,2026-02-22T23:29:19.230822
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,45,1,"45      
                 C.  Procedures for Reporting a Complaint  The University has procedures in place that serve to be sensitive to those who report sexual assault, domestic violence, dating violence, and stalking, including written notification to students and employees about their right to file criminal charges as well as the availability of counseling, health, mental health, victim advocacy, legal assistance, visa and immigration assistance and other services on and/or off campus as well as",2026-02-22T23:29:19.230824
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,46,1,"46      
additional remedies to prevent contact between a complainant and an accused party, such as housing, academic, transportation and working accommodations, if reasonably available. The University will make such accommodations, if the victim requests them and if they are reasonable available, regardless of whether the victim chooses to report the crime to the UMKC Police or local law enforcement. Students and employees should contact Title IX Coordinator KC Atchinson at 816-235-6705.    UMKC is dedicated to the safety and security of all students, faculty, staff, and visitors. The University strongly encourages students, faculty, staff, and visitors who have been impacted by sexual harassment, sexual violence, interpersonal violence or stalking to use the support services identified and/or pursue criminal and university action. The Title IX Office provides the primary resource for investigations of university sexual harassment and sexual violence complaints and will coordinate as needed with campus police to handle complaints of sexual misconduct, sexual assault, and violence. Sex discrimination may include same-sex, gender identity, and gender expression discrimination.    An",2026-02-22T23:29:19.230832
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,46,2,"needed with campus police to handle complaints of sexual misconduct, sexual assault, and violence. Sex discrimination may include same-sex, gender identity, and gender expression discrimination.    Any employee of the University who becomes aware of sex discrimination including sexual harassment, sexual misconduct, stalking on the basis of sex, dating/intimate partner violence or sexual exploitation is a Mandated Reporter, regardless of whether the recipient of the behavior is a student, employee, volunteer, or visitor of the University. Exception: Employees with a legal obligation or privilege of confidentiality (including health care providers, counselors, lawyers, and their associated staff) are not considered Mandated Reporters and are not required to report when the information is learned in the course of a confidential communication.    The Title IX Coordinator is regarded as a “Responsible Employee” under Title IX and also a “Campus Security Authority” under the Clery Act. Statistical information less the victim’s identifying information will be provided to Campus Police even if the victim chooses not to alert Campus Police personally.    To file a complaint of sexual harass",2026-02-22T23:29:19.230833
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,46,3,"stical information less the victim’s identifying information will be provided to Campus Police even if the victim chooses not to alert Campus Police personally.    To file a complaint of sexual harassment, sexual misconduct, or sexual violence/assault, contact the Title IX Coordinator at 816-235-6705 or visit the Title IX Office’s website at http://info.umkc.edu/title9/.      After an incident of sexual assault, domestic violence or dating violence, the victim should consider seeking medical attention as soon as possible at Saint Luke’s Hospital-Plaza, 4401 Wornall Road, Kansas City, MO 64111, 816-932-2000, or University Health hospital, 2301 Holmes, Kansas City, MO 64108, 816-404-1000. In Missouri, evidence may be collected even if you chose not to make a report to law enforcement. Under the Violence Against Women and Department of Justice Reauthorization Act of 2005, starting in 2009, states must certify that they do not “require a victim of sexual assault to participate in the criminal justice system or cooperate with law enforcement in order to be provided with a forensic medical exam, reimbursement for charges incurred on account of such an exam, or both.” It is important that",2026-02-22T23:29:19.230834
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,46,4,"nal justice system or cooperate with law enforcement in order to be provided with a forensic medical exam, reimbursement for charges incurred on account of such an exam, or both.” It is important that a victim of sexual assault not bathe, douche, smoke, change clothing or clean the bed/linen/area where they were assaulted if the offense occurred within the past 96 hours so that evidence may be preserved that may assist in proving that the alleged criminal offense occurred/or is occurring or may be helpful in obtaining a protection order. In circumstances of sexual assault, if victims do not opt for forensic evidence collection, health care providers can still treat injuries and take steps to address concerns of pregnancy and/or sexually transmitted disease. Victims of sexual assault, domestic violence, stalking, and dating violence are encouraged to also preserve evidence by saving text messages, instant messages, social networking pages,",2026-02-22T23:29:19.230835
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,47,1,"47      
other communications, and keeping pictures, logs, or other copies of documents, if they have any, that would be useful to University hearing boards/investigators or police. Although the university strongly encourages all members of its community to report violations of this policy to law enforcement, it is the victim’s choice whether or not to make such a report and victims have the right to decline involvement with the police. The University will assist any victim with notifying local police if they so desire. The University of Missouri Kansas City Police Department may also be reached directly by calling 816-235-1515 or in person at 5005 Oak St., Kansas City, MO 64112. Additional information about the University of Missouri-Kansas City Police Department may be found online at: https://www.umkc.edu/police/    If you have been the victim of domestic violence, dating violence, sexual assault, or stalking, you should report the incident promptly to the Title IX Coordinator, 5115 Oak, Administrative Center Room 212, Kansas City, MO 64112, 816-235-6705. You make the report by calling, writing, or coming into the office to report the incident. The University will provide resour",2026-02-22T23:29:19.230841
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,47,2," Oak, Administrative Center Room 212, Kansas City, MO 64112, 816-235-6705. You make the report by calling, writing, or coming into the office to report the incident. The University will provide resources, on campus, off campus or both, to include medical, health, to persons who have been victims of sexual assault, domestic violence, dating violence, or stalking, and will apply appropriate disciplinary procedures to those who violate this policy. The procedures set forth below are intended to afford a prompt response to charges of sexual assault, domestic or dating violence, and stalking, to maintain confidentiality and fairness consistent with applicable legal requirements, and to impose appropriate sanctions on violators of this policy.    As time passes, evidence may dissipate or become lost or unavailable, thereby making investigation, possible prosecution, disciplinary proceedings, or obtaining protection from abuse orders related to the incident more difficult. If a victim chooses not to make a complaint regarding an incident, he or she nevertheless should consider speaking with Campus Police or other law enforcement to preserve evidence in the event that the victim changes he",2026-02-22T23:29:19.230842
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,47,3," not to make a complaint regarding an incident, he or she nevertheless should consider speaking with Campus Police or other law enforcement to preserve evidence in the event that the victim changes her/his mind later.      If a report of domestic violence, dating violence, sexual assault or stalking is reported to the University, the below are the procedures that the University will follow as well as a statement of the standard of evidence that will be used during any judicial hearing on campus arising from such a report:",2026-02-22T23:29:19.230843
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,48,1,"48      
 Incident Being  Reported: Procedure Institution Will Follow: Evidentiary Standard Sexual Assault  1. Depending on when reported (immediate vs delayed report), institution will provide complainant with access to medical care  2. Institution will assess immediate safety needs of complainant  3. Institution will offer to assist complainant with contacting local police if complainant so desires AND with contact information for local police department  4. Institution will provide complainant with referrals to on and off campus mental health providers 5.  Institution will assess need to implement supportive measures, such as housing changes, change in class schedule, work assignments, “No Contact” directive between both parties  6. Institution will provide a “No trespass” (PNG) directive to accused party if deemed appropriate  7. Institution will provide written instructions on how to apply for  Protective Order  8. Institution website, Title IX, provides Title IX Rights to complainant and inform the complainant regarding timeframes for inquiry, investigation and resolution  9. Institution will inform the complainant of the final result of  
Preponderance of the evidence",2026-02-22T23:29:19.230846
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,49,1,"49      
 the investigation and resolution process.  10. Institution will enforce the antiretaliation policy and take immediate and separate action against parties that retaliate against a person for complaining of sex-based discrimination or for assisting in the investigation    
 
Stalking  1. Institution will assess immediate safety needs of complainant  2. Institution will offer to assist complainant with contacting local police if complainant so desires AND provide complainant with contact information for local police department  3. Institution will provide written instructions on how to apply for  Protective Order  4. Institution will provide written information to complainant on how to preserve evidence  5. Institution will assess need to implement supportive measures, such as housing changes, change in class schedule, work assignments, “No Contact” directive between both parties  6. Institution will provide a “No  trespass” directive to accused party if deemed appropriate  7. Institution website, Title IX, provides Title IX Rights to complainant and inform the complainant regarding timeframes for inquiry, investigation and resolution  8. Institution will inform the complain",2026-02-22T23:29:19.230849
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,49,2,"nstitution website, Title IX, provides Title IX Rights to complainant and inform the complainant regarding timeframes for inquiry, investigation and resolution  8. Institution will inform the complainant of the final result of  
Preponderance of the evidence",2026-02-22T23:29:19.230850
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,50,1,"50      
 the investigation and resolution process  9. Institution will enforce the antiretaliation policy and take immediate and separate action against parties that retaliate against a person for complaining of sex-based discrimination or for assisting in the investigation    
 
Dating/Intimate Partner Violence  1. Institution will assess immediate safety needs of complainant  2. Institution will offer to assist complainant with contacting local police if complainant so desires AND provide complainant with contact information for local police department  3. Institution will provide written instructions on how to apply for  Protective Order  4. Institution will provide written information to complainant on how to preserve evidence  5. Institution will assess need to implement supportive measures, such as housing changes, change in class schedule, work assignments, “No Contact” directive between both parties  6. Institution will provide a “No  trespass” directive to accused party if deemed appropriate  7. Institution website, Title IX, provides Title IX Rights to complainant and inform the complainant regarding timeframes for inquiry, investigation and resolution  8. Institution wi",2026-02-22T23:29:19.230853
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,50,2,"emed appropriate  7. Institution website, Title IX, provides Title IX Rights to complainant and inform the complainant regarding timeframes for inquiry, investigation and resolution  8. Institution will inform the complainant of the final result of the investigation and resolution process  
Preponderance of the evidence",2026-02-22T23:29:19.230854
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,51,1,"51      
  9. Institution will enforce the antiretaliation policy and take immediate and separate action against parties that retaliate against a person for complaining of sex-based discrimination or for assisting in the investigation    
 
Domestic Violence  1. Institution will assess immediate safety needs of complainant  2. Institution will offer to assist complainant with contacting local police if complainant so desires AND provide complainant with contact information for local police department  3. Institution will provide written instructions on how to apply for  Protective Order  4. Institution will provide written information to complainant on how to preserve evidence  5. Institution will assess need to implement supportive measures, such as housing changes, change in class schedule, work assignments, “No Contact” directive between both parties  6. Institution will provide a “No trespass” directive to accused party if deemed appropriate  7. Institution website, Title IX, provides Title IX Rights to complainant and inform the complainant regarding timeframes for inquiry, investigation, and resolution 8.  Institution will inform the complainant of the final result of the inv",2026-02-22T23:29:19.230858
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,51,2,"des Title IX Rights to complainant and inform the complainant regarding timeframes for inquiry, investigation, and resolution 8.  Institution will inform the complainant of the final result of the investigation and resolution process 9. Institution will enforce the antiretaliation policy and take immediate and separate action against parties that retaliate against a person for complaining of sex-based  discrimination or for assisting in the investigation    
Preponderance of the evidence",2026-02-22T23:29:19.230859
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,52,1,52,2026-02-22T23:29:19.230861
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,53,1,53,2026-02-22T23:29:19.230862
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,54,1,54,2026-02-22T23:29:19.230864
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,55,1,55,2026-02-22T23:29:19.230866
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,56,1,56,2026-02-22T23:29:19.230867
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,57,1,"D.  Resolution of Complaints  Whether or not criminal charges are filed, the university1 or a person may file a complaint alleging that a student, faculty member or staff member violated the University’s anti-discrimination policies. The rules of procedure governing such complaints can be found at CRR 600.030 Resolution Process for Resolving Complaints of Sexual Harassment under Title IX, CRR 600.040 Equity Resolution Process for Resolving Complaints of Discrimination and Harassment against a Faculty Member or Student or Student Organization and CRR 600.050 Equity Resolution Process for Resolving Complaints of Discrimination and Harassment against a Staff Member or the University of Missouri.   Types of Disciplinary Proceedings Utilized in Cases of Alleged Domestic Violence, Dating Violence, Sexual Assault and Stalking   600.030 Resolution Process for Resolving Complaints of Sexual Harassment under Title IX  1. How to File a Disciplinary Complaint Under this Policy Section F. Filing of a Formal Complaint. A Complainant may file a Formal Complaint with the Title IX Coordinator in person, by mail, or by electronic mail, by using the contact information set forth in CRR 600.020, or th",2026-02-22T23:29:19.230874
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,57,2," a Formal Complaint. A Complainant may file a Formal Complaint with the Title IX Coordinator in person, by mail, or by electronic mail, by using the contact information set forth in CRR 600.020, or through an online portal provided for this purpose by the University. At the time of filing a Formal Complaint, the Complainant must be participating in or attempting to participate in an education program or activity of the University.  The Title IX Coordinator may sign a Formal Complaint when they believe that with or without the Complainant’s desire to participate in this process, a non-deliberately indifferent response to the allegations requires an investigation. Where the Title IX Coordinator signs a Formal Complaint, the Title IX Coordinator is not a Complainant or otherwise a Party under this policy.  If the Respondent files a Formal Complaint against the Complainant within ten (10) business days of the date of the Notice of Allegations where the allegations of sexual harassment in both Formal Complaints arise out of the same facts or circumstances, the University will consolidate the Formal Complaints for purposes of investigation and resolution in accordance with this policy.  ",2026-02-22T23:29:19.230875
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,57,3,"oth Formal Complaints arise out of the same facts or circumstances, the University will consolidate the Formal Complaints for purposes of investigation and resolution in accordance with this policy.  The University may consolidate Formal Complaints as to allegations of sexual harassment against more than one Respondent, or by more than one Complainant against one or more Respondents, or by one Party against the other Party where the allegations of sexual harassment arise out of the same facts or circumstances. If the Respondent files a Formal Complaint against the Complainant more than ten (10) business days after the date of the Notice of Allegations where the allegations of sexual harassment in both Formal Complaints arise out of the same facts or circumstances, the University may consolidate the Formal Complaints for purposes of investigation and resolution in accordance with this policy. Where this process involves more than one",2026-02-22T23:29:19.230876
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,58,1,"58      
Complainant or more than one Respondent, each Complainant and each Respondent shall be entitled and subject to all of the rights and obligations set forth herein.  2. How the University Determines Whether This Policy will be Used Section B. Jurisdiction. Jurisdiction of the University of Missouri under the Title IX policies shall be limited to sexual harassment which occurs in an education program or activity of the University of Missouri against a person in the United States. For purposes of this policy, “education program or activity” includes locations, events, or circumstances over which the University exercised substantial control over both the Respondent and the context in which the conduct occurs, and includes any building owned or controlled by a student organization that is officially recognized by the University. This policy does not apply to sexual harassment which occurs outside of the United States, even when the conduct occurs in an education program or activity of the University.  If a Complainant alleges or the investigation suggests that another University policy violation occurred in concert with an alleged violation of the University’s Title IX policies,",2026-02-22T23:29:19.230884
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,58,2,"of the University.  If a Complainant alleges or the investigation suggests that another University policy violation occurred in concert with an alleged violation of the University’s Title IX policies, the University shall have the authority to investigate and take appropriate action regarding the alleged violations of other University policies pursuant to this process. In conducting such investigations, the Title IX Coordinator(s), and/or their Investigator may consult with and/or seek guidance from the Equity Officer, Student Conduct Coordinator, or other University officials as appropriate. If the allegations in a Formal Complaint that fall under this policy are dismissed, the University may discontinue the process under this policy and proceed under the applicable University procedure for all remaining allegations in the Formal Complaint.  3. Steps in the Disciplinary Process Section G. Notice of Allegations:  1. Upon receipt of a Formal Complaint, the Title IX Coordinator will provide a written notice to the known Parties that includes the following:  a) A description of the University’s Title IX Process, including Informal Resolution; b) Notice of the allegations of sexual har",2026-02-22T23:29:19.230885
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,58,3,"ide a written notice to the known Parties that includes the following:  a) A description of the University’s Title IX Process, including Informal Resolution; b) Notice of the allegations of sexual harassment, including sufficient details known at the time. Sufficient details include the identities of the Parties involved in the incident, if known; the conduct allegedly constituting the sexual harassment; and the date and location of the alleged incident. c) A statement that the Respondent is presumed not responsible for the alleged conduct and that a determination regarding responsibility is made at the conclusion of the Title IX process. d) A statement reminding the Respondent that they have the right to file a report or Formal Complaint with the Title IX Coordinator; however, both Parties are advised that retaliation against any Party is prohibited. e) A statement notifying the Parties of the availability of Supportive Measures. f) A statement notifying the Parties of their right to have an Advisor of their choice, who may be, but is not required to be, an attorney. The Parties will be advised that if they do not have an Advisor to conduct cross-examination at a hearing on their ",2026-02-22T23:29:19.230886
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,58,4,"have an Advisor of their choice, who may be, but is not required to be, an attorney. The Parties will be advised that if they do not have an Advisor to conduct cross-examination at a hearing on their behalf, the University will appoint such an Advisor; this Advisor may be, but is not required to be, an attorney. (This provision does not apply to matters proceeding under the process for Academic Medical Centers set forth in Section R). g) A statement notifying the Parties that they may have a Support Person selected by a Party accompany the Party to all meetings and interviews to provide support for the Party throughout the Title IX Process. A Support Person may not attend a hearing under the Title IX process unless also serving as a Party’s Advisor.",2026-02-22T23:29:19.230887
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,59,1,"59      
h) A statement notifying the Parties that they will be permitted to inspect and review any evidence obtained as part of the investigation that is directly related to the allegations raised in the Formal Complaint, including the evidence upon which the University does not intend to rely in reaching a determination regarding responsibility, and including inculpatory and exculpatory evidence whether obtained from a Party or other source. i) A statement notifying the Parties that they must be truthful when making any statement or providing any information or evidence to the University throughout the Title IX process, and all documentary evidence must be genuine and accurate. False statements and fraudulent evidence by an employee may be the basis for personnel action pursuant to CRR 370.010 or HR 601, or other applicable University policies, or for disciplinary action pursuant to CRR 200.010 for students. j) A statement that nothing in the Title IX process is intended to supersede nor expand any rights the individual may have under applicable state or federal statutory laws or the U.S. Constitution. k) A statement informing a Party that all notices hereafter will be sent via t",2026-02-22T23:29:19.230895
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,59,2," nor expand any rights the individual may have under applicable state or federal statutory laws or the U.S. Constitution. k) A statement informing a Party that all notices hereafter will be sent via their University-issued email account, unless they provide to the Title IX Coordinator an alternate method of notification. If a Party does not have a University-issued email account, all notices will be via U.S. Mail unless they provide the Title IX Coordinator with a preferred method of notification.   2. The Notice of Allegations will be made in writing to the Parties by email to the Party’s University-issued email account, with a read-receipt or reply email requested. If a read-receipt or reply email is not returned within three (3) business days or the Party does not have a University-issued email account, the Notice of Allegations shall be sent via U.S. Mail postage pre-paid to the last known address of the Party. Notice also may be provided in person to either Party. Notice is presumptively deemed delivered, when: 1) provided in person, 2) emailed to the individual, or 3) when mailed.  Section L. Investigation. If a Formal Complaint is filed, then the Title IX Coordinator will pr",2026-02-22T23:29:19.230896
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,59,3,"ptively deemed delivered, when: 1) provided in person, 2) emailed to the individual, or 3) when mailed.  Section L. Investigation. If a Formal Complaint is filed, then the Title IX Coordinator will promptly appoint a trained Investigator or a team of trained Investigators to investigate.  The burden of proof and the burden of gathering evidence sufficient to reach a determination regarding responsibility rests on the University.  For purposes of the Investigation, the University cannot access, consider, disclose, or otherwise use a Party’s records that are made or maintained by a physician, psychiatrist, or other recognized professional or paraprofessional acting in the professional’s or paraprofessional’s capacity, or assisting in that capacity, and which are made and maintained in connection with the provision of treatment to the Party, unless the University obtains that Party’s voluntary, written consent to do so for use in the Title IX process.  The Parties are not prohibited from discussing the allegations under investigation or from gathering and presenting relevant evidence. The Parties may present witnesses, including fact and expert witnesses, and other inculpatory and exc",2026-02-22T23:29:19.230897
